,pert_iname,trt,quantile,quant_low,quant_high,n_sig,n_sig_pos,n_sig_neg,n_sig_initial,moa
357,bendroflumethiazide,trt_cp,1.105,-0.934,1.105,32,17,15,80,Sodium/potassium/chloride transporter inhibitor
358,APOO,trt_sh,1.105,0.85,1.105,17,12,5,27,
359,SMO,trt_sh,1.104,-0.176,1.104,11,7,4,35,
360,NRP1,trt_sh,1.104,0.796,1.104,19,14,5,30,
361,PHRF1,trt_sh,1.104,-0.727,1.104,13,8,5,27,
362,LSM2,trt_sh,1.104,0.794,1.104,11,8,3,24,
363,fillalbin,trt_cp,1.104,0.872,1.104,12,9,3,19,Increases arterial blood pressure
364,isonicotinohydroxamic-acid,trt_cp,1.103,0.675,1.103,46,34,12,111,
365,lomeguatrib,trt_cp,1.103,0.703,1.103,18,13,5,42,O6-alkylguanine-DNA alkyltransferase inhibitor
366,BCL2L2,trt_sh,1.103,-1.019,1.103,17,8,9,33,
367,ECH1,trt_sh,1.103,-0.855,1.103,19,10,9,39,
368,RARA,trt_sh,1.103,-0.918,1.103,44,23,21,99,
369,KW-2478,trt_cp,1.103,0.604,1.103,19,13,6,42,HSP inhibitor
370,XL-888,trt_cp,1.102,0.931,1.102,23,20,3,42,
371,indole-3-carbinol,trt_cp,1.102,0.687,1.102,26,19,7,64,"Aryl hydrocarbon receptor agonist|Indoleamine 2,3-dioxygenase inhibitor"
372,anacetrapib,trt_cp,1.102,0.936,1.102,19,14,5,42,cholesteryl ester transfer protein inhibitor
373,MAGED1,trt_sh,1.101,0.669,1.101,11,9,2,27,
374,BRD-K24426149,trt_cp,1.101,0.616,1.101,13,9,4,33,
375,RDH11,trt_sh,1.101,0.649,1.101,14,11,3,27,
376,CX-516,trt_cp,1.101,-0.766,1.101,19,11,8,42,glutamate receptor modulator
377,doxapram,trt_cp,1.101,-0.747,1.101,25,14,11,55,Potassium channel blocker
378,AGI-5198,trt_cp,1.101,0.487,1.101,16,11,5,42,isocitrate dehydrogenase inhibitor
379,EIF2C3,trt_sh,1.101,0.912,1.101,13,12,1,32,
380,SBNO1,trt_sh,1.1,-0.073,1.1,11,7,4,26,
381,GSK-0660,trt_cp,1.1,0.092,1.1,12,8,4,18,PPAR receptor antagonist
382,TCF4,trt_sh,1.1,0.768,1.1,22,17,5,38,
383,SNX-2112,trt_cp,1.1,0.905,1.1,25,23,2,42,HSP inhibitor
384,balsalazide,trt_cp,1.099,0.842,1.099,28,22,6,54,Cyclooxygenase inhibitor
385,PD-166793,trt_cp,1.099,0.531,1.099,10,7,3,19,Metalloproteinase inhibitor|Collagenase inhibitor
386,GPSM2,trt_sh,1.098,-0.6,1.098,16,10,6,27,
387,DLG5,trt_sh,1.098,0.771,1.098,10,7,3,27,
388,DHX8,trt_sh,1.098,-0.641,1.098,16,9,7,39,
389,NSD1,trt_sh,1.098,0.571,1.098,13,9,4,33,
390,ALDH3A1,trt_sh,1.098,0.836,1.098,11,9,2,27,
391,piperidolate,trt_cp,1.098,-0.7,1.098,29,18,11,69,Acetylcholine receptor antagonist
392,AK4,trt_sh,1.098,0.641,1.098,44,30,14,99,
393,FABP1,trt_sh,1.097,-0.661,1.097,12,7,5,27,
394,PD-173074,trt_cp,1.097,0.663,1.097,100,68,32,250,FGFR inhibitor|VEGFR inhibitor
395,nafamostat,trt_cp,1.097,0.188,1.097,18,12,6,42,serine protease inhibitor
396,MAOB,trt_sh,1.096,0.713,1.096,14,11,3,24,
397,ZNF595,trt_sh,1.096,0.471,1.096,10,7,3,24,
398,AXIN1,trt_sh,1.096,0.801,1.096,24,19,5,45,
399,CLK2,trt_sh,1.096,0.083,1.096,21,14,7,37,
400,EFNA5,trt_lig,1.096,0.731,1.096,10,8,2,19,
401,cromoglicic-acid,trt_cp,1.096,0.892,1.096,22,18,4,57,Immunosuppressant
402,CTSK,trt_sh,1.096,-0.687,1.096,13,8,5,27,
403,TXNL1,trt_sh,1.096,0.681,1.096,12,9,3,24,
404,BRP44,trt_sh,1.095,0.841,1.095,12,10,2,33,
405,RCCD1,trt_sh,1.095,0.908,1.095,12,9,3,27,
406,IRF6,trt_sh,1.095,0.816,1.095,13,12,1,27,
407,levomepromazine,trt_cp,1.095,0.662,1.095,15,11,4,23,Dopamine receptor antagonist
408,ZNF764,trt_sh,1.095,-0.771,1.095,15,8,7,27,
409,ZNF519,trt_sh,1.095,0.805,1.095,16,14,2,24,
410,lithocholic-acid,trt_cp,1.094,0.474,1.094,13,9,4,28,MDM inhibitor|PXR ligand|Tyrosine phosphatase inhibitor|Vitamin D receptor ligand|FXR antagonist|Vitamin D receptor agonist
411,PCDH15,trt_sh,1.094,0.903,1.094,10,8,2,24,
412,pantoprazole,trt_cp,1.094,0.692,1.094,32,22,10,72,ATPase inhibitor
413,MAP3K5,trt_sh,1.094,-0.599,1.094,23,14,9,40,
414,BRD-K56477805,trt_cp,1.093,0.694,1.093,33,24,9,74,
415,SGPL1,trt_sh,1.093,-1.05,1.093,12,6,6,27,
416,TGX-115,trt_cp,1.093,0.838,1.093,27,22,5,59,PI3K inhibitor
417,MSH5,trt_sh,1.093,-0.814,1.093,25,15,10,64,
418,ZNF354B,trt_sh,1.092,0.779,1.092,15,12,3,27,
419,ACD,trt_oe,1.092,-0.356,1.092,11,7,4,17,
420,STUB1,trt_sh,1.092,-0.615,1.092,18,11,7,42,
421,KCTD5,trt_sh,1.091,0.845,1.091,12,9,3,36,
422,PPP3R2,trt_sh,1.091,-0.705,1.091,12,7,5,27,
423,TCTN1,trt_sh,1.091,0.844,1.091,15,15,0,39,
424,GPR19,trt_sh,1.091,-0.3,1.091,17,11,6,27,
425,BCI-540,trt_cp,1.091,0.839,1.091,14,12,2,42,glutamate receptor agonist
426,metolazone,trt_cp,1.09,0.744,1.09,39,31,8,68,Carbonic anhydrase inhibitor
427,austricine,trt_cp,1.09,0.902,1.09,10,10,0,27,Hypolipidemic
428,MTTP,trt_xpr,1.09,-0.926,1.09,31,17,14,66,
429,etanidazole,trt_cp,1.09,0.744,1.09,42,32,10,100,Bacterial cell wall synthesis inhibitor
430,PCCB,trt_sh,1.09,0.68,1.09,20,15,5,61,
431,NKIRAS1,trt_sh,1.09,0.815,1.09,14,12,2,27,
432,MRS-1220,trt_cp,1.09,0.659,1.09,10,7,3,19,Adenosine receptor antagonist
433,MRGPRX3,trt_sh,1.089,-0.635,1.089,11,6,5,24,
434,ACTR2,trt_sh,1.089,-0.201,1.089,11,7,4,27,
435,TPMT,trt_sh,1.089,0.661,1.089,16,11,5,33,
436,chlormezanone,trt_cp,1.089,-0.614,1.089,26,15,11,45,GABA receptor modulator
437,senicapoc,trt_cp,1.089,-0.782,1.089,18,10,8,42,intermediate conductance potassium channel blocker
438,BGT-226,trt_cp,1.089,0.718,1.089,48,35,13,104,
439,thenoyltrifluoroacetone,trt_cp,1.088,0.889,1.088,10,9,1,25,Chelating agent
440,EMPTY_VECTOR,ctl_vector,1.088,0.64,1.088,871,607,264,2340,
441,PT-630,trt_cp,1.088,-0.794,1.088,28,16,12,95,Dipeptidyl peptidase inhibitor
442,GW-6471,trt_cp,1.088,0.922,1.088,14,13,1,27,PPAR receptor antagonist
443,TRAF4,trt_sh,1.088,0.845,1.088,10,8,2,24,
444,PLA2G2A,trt_sh,1.087,0.827,1.087,11,9,2,27,
445,L-693403,trt_cp,1.087,-0.726,1.087,11,6,5,19,Sigma receptor agonist|Sigma receptor antagonist
446,KIAA0922,trt_sh,1.087,0.706,1.087,25,20,5,42,
447,vidarabine,trt_cp,1.087,-0.75,1.087,28,16,12,57,Antiviral
448,ITPK1,trt_sh,1.087,0.79,1.087,12,9,3,32,
449,RFXANK,trt_sh,1.087,0.716,1.087,12,9,3,27,
450,S1PR3,trt_sh,1.087,0.685,1.087,10,7,3,27,
451,meropenem,trt_cp,1.087,0.351,1.087,12,8,4,26,Bacterial cell wall synthesis inhibitor
452,WNT11,trt_sh,1.086,-0.701,1.086,11,6,5,27,
453,XRCC4,trt_sh,1.086,-0.948,1.086,29,14,15,56,
454,kavain,trt_cp,1.086,0.689,1.086,10,8,2,25,Calcium channel modulator|Sodium channel blocker
455,linezolid,trt_cp,1.086,0.815,1.086,27,21,6,74,Bacterial 50S ribosomal subunit inhibitor
456,lamivudine,trt_cp,1.086,-0.208,1.086,29,19,10,70,Nucleoside reverse transcriptase inhibitor
457,ETFA,trt_sh,1.086,-0.795,1.086,16,10,6,36,
458,iloprost,trt_cp,1.086,0.635,1.086,29,20,9,73,Platelet aggregation inhibitor|Prostanoid receptor agonist
459,BD-1047,trt_cp,1.086,-0.632,1.086,10,6,4,19,Adrenergic receptor antagonist
460,AZ-20,trt_cp,1.085,0.384,1.085,52,35,17,114,
461,TL-AA09,trt_cp,1.084,0.761,1.084,13,10,3,42,
462,thioguanine,trt_cp,1.084,-0.699,1.084,19,12,7,42,purine antagonist
463,SCH-23390,trt_cp,1.084,-0.817,1.084,16,8,8,44,Dopamine receptor antagonist
464,SLC25A6,trt_sh,1.084,-0.799,1.084,10,6,4,27,
465,TLR8,trt_sh,1.084,-0.931,1.084,14,7,7,33,
466,TXLNA,trt_sh,1.084,0.749,1.084,17,12,5,42,
467,AZD-7687,trt_cp,1.084,0.852,1.084,24,19,5,42,
468,BRD-A24054354,trt_cp,1.083,0.782,1.083,26,19,7,58,
469,ZNF395,trt_sh,1.083,0.747,1.083,21,18,3,42,
470,DCK,trt_sh,1.083,-0.502,1.083,40,26,14,85,
471,MGAT4A,trt_sh,1.083,0.733,1.083,19,14,5,33,
472,AVA,trt_cp,1.083,0.675,1.083,24,17,7,48,Nucleophosmin inhibitor
473,DYNLL1,trt_sh,1.083,-0.626,1.083,10,6,4,27,
474,DKC1,trt_sh,1.083,-0.662,1.083,26,15,11,64,
475,cyproheptadine,trt_cp,1.083,0.887,1.083,21,16,5,58,Histamine receptor antagonist
476,ZNF436,trt_sh,1.083,0.87,1.083,10,8,2,27,
477,NUDT14,trt_sh,1.083,0.737,1.083,14,10,4,27,
478,rotundine,trt_cp,1.082,-1.023,1.082,16,9,7,42,serotonin receptor agonist
479,TNF,trt_sh,1.082,-0.856,1.082,12,7,5,33,
480,daminozide,trt_cp,1.082,-0.661,1.082,28,17,11,114,KDM2A inhibitor
481,KIT,trt_xpr,1.082,-0.766,1.082,35,20,15,77,
482,SOX4,trt_sh,1.082,-0.674,1.082,24,15,9,69,
483,SLC9A1,trt_sh,1.082,0.63,1.082,11,8,3,27,
484,ACADSB,trt_sh,1.081,-0.594,1.081,13,7,6,27,
485,RHOD,trt_sh,1.081,0.765,1.081,15,12,3,27,
486,GPSM1,trt_sh,1.08,-0.669,1.08,16,10,6,27,
487,BRD-K64024097,trt_cp,1.08,0.635,1.08,46,33,13,135,
488,cycloheximide,trt_cp,1.08,-0.678,1.08,39,25,14,93,Protein synthesis inhibitor
489,DBI,trt_sh,1.08,-0.515,1.08,12,7,5,27,
490,trioxsalen,trt_cp,1.08,-0.788,1.08,10,6,4,23,DNA synthesis inhibitor
491,tyrphostin-AG-538,trt_cp,1.08,-0.756,1.08,10,6,4,19,IGF-1 inhibitor
492,adoprazine,trt_cp,1.079,-0.738,1.079,15,9,6,42,"dopamine receptor antagonist, serotonin receptor agonist"
493,amcinonide,trt_cp,1.079,-0.659,1.079,28,18,10,80,Glucocorticoid receptor agonist
494,cinalukast,trt_cp,1.079,0.878,1.079,11,9,2,19,Leukotriene receptor antagonist
495,PAM,trt_sh,1.079,0.89,1.079,14,13,1,27,
496,EBNA1BP2,trt_sh,1.079,-0.816,1.079,17,9,8,39,
497,CAMLG,trt_sh,1.079,-0.79,1.079,12,7,5,24,
498,promethazine,trt_cp,1.078,-0.602,1.078,30,19,11,59,Histamine receptor antagonist
499,histamine,trt_cp,1.078,0.886,1.078,21,19,2,42,histamine receptor agonist
500,ATF5,trt_sh,1.078,-0.716,1.078,30,19,11,75,
501,oxymetazoline,trt_cp,1.078,0.637,1.078,29,20,9,61,Adrenergic receptor agonist
502,F2,trt_sh,1.078,-0.526,1.078,12,7,5,27,
503,fentiazac,trt_cp,1.078,-0.664,1.078,22,13,9,45,Cyclooxygenase inhibitor
504,VEGFC,trt_sh,1.078,0.332,1.078,12,8,4,35,
505,LY-2334737,trt_cp,1.078,-0.568,1.078,22,14,8,42,
506,PGF,trt_sh,1.078,-0.586,1.078,13,8,5,24,
507,SKF-96365,trt_cp,1.077,-0.764,1.077,15,9,6,31,Calcium channel blocker
508,ciclesonide,trt_cp,1.077,-0.824,1.077,15,8,7,42,glucocorticoid receptor agonist
509,ADRBK1,trt_sh,1.077,0.702,1.077,19,14,5,34,
510,geranylgeraniol,trt_cp,1.077,-0.698,1.077,10,6,4,24,Farnesyltransferase inhibitor
511,DMP-777,trt_cp,1.077,-0.344,1.077,20,13,7,42,elastase inhibitor
512,GLTSCR1,trt_sh,1.077,0.777,1.077,16,11,5,33,
513,NFKBIL1,trt_sh,1.077,0.558,1.077,13,10,3,27,
514,dosulepin,trt_cp,1.076,-0.735,1.076,25,16,9,61,Norepinephrine reuptake inhibitor|Serotonin reuptake inhibitor|Tricyclic antidepressant
515,SLC22A4,trt_sh,1.076,0.921,1.076,19,17,2,27,
516,etomidate,trt_cp,1.076,-0.712,1.076,29,18,11,76,GABA receptor modulator
517,geldanamycin,trt_cp,1.075,0.761,1.075,552,421,131,1200,HSP inhibitor
518,ENOPH1,trt_sh,1.075,0.854,1.075,14,10,4,42,
519,torin-2,trt_cp,1.075,0.384,1.075,67,45,22,180,MTOR inhibitor
520,pidotimod,trt_cp,1.075,0.426,1.075,28,19,9,53,Interferon receptor agonist|Interleukin receptor agonist
521,ZW10,trt_sh,1.074,0.754,1.074,16,11,5,39,
522,huperzine-a,trt_cp,1.074,0.698,1.074,19,14,5,43,Acetylcholinesterase inhibitor|Glutamate receptor antagonist
523,cariporide,trt_cp,1.074,0.711,1.074,25,18,7,42,sodium/hydrogen exchanger inhibitor
524,PSMB10,trt_sh,1.074,-0.561,1.074,10,6,4,27,
525,diclofenac,trt_cp,1.074,-0.893,1.074,31,16,15,86,Cyclooxygenase inhibitor
526,HOMEZ,trt_sh,1.074,0.968,1.074,13,10,3,27,
527,PI-103,trt_cp,1.074,0.721,1.074,124,85,39,293,PI3K inhibitor|MTOR inhibitor
528,tegobuvir,trt_cp,1.074,0.751,1.074,18,13,5,42,"HCV inhibitor, protease inhibitor"
529,pravastatin,trt_cp,1.073,-0.653,1.073,53,34,19,126,HMGCR inhibitor
530,NEK9,trt_sh,1.073,-0.957,1.073,12,6,6,29,
531,AGPAT2,trt_sh,1.073,-0.876,1.073,34,20,14,67,
532,methysergide,trt_cp,1.072,-0.743,1.072,25,14,11,42,Serotonin receptor antagonist
533,APOM,trt_sh,1.072,0.819,1.072,15,12,3,27,
534,BRD-K15475572,trt_cp,1.071,0.912,1.071,10,10,0,17,
535,PRKAR2A,trt_sh,1.071,-0.824,1.071,15,8,7,35,
536,SIRT7,trt_sh,1.071,0.921,1.071,12,10,2,24,
537,RSU1,trt_sh,1.07,-0.605,1.07,22,13,9,44,
538,TGIF2LY,trt_sh,1.07,0.792,1.07,16,14,2,27,
539,BRD-K04188046,trt_cp,1.07,-0.784,1.07,14,8,6,30,
540,ASNA1,trt_sh,1.07,-0.763,1.07,12,7,5,27,
541,PKI-179,trt_cp,1.07,0.981,1.07,12,11,1,42,"mTOR inhibitor, PI3K inhibitor"
542,IDH2,trt_sh,1.07,-0.723,1.07,16,10,6,27,
543,NVP-AUY922,trt_cp,1.069,0.764,1.069,99,77,22,257,HSP inhibitor
544,PNU-22394,trt_cp,1.069,-0.907,1.069,10,5,5,19,Serotonin receptor agonist
545,AK1,trt_sh,1.069,0.467,1.069,19,13,6,47,
546,BRD3,trt_sh,1.069,0.7,1.069,18,15,3,37,
547,EMF-sumo1-10,trt_cp,1.069,-0.805,1.069,16,8,8,35,
548,alclometasone,trt_cp,1.069,0.607,1.069,16,11,5,27,Glucocorticoid receptor agonist
549,UQCRB,trt_sh,1.068,0.811,1.068,15,13,2,27,
550,STK-721917,trt_cp,1.068,0.743,1.068,30,21,9,101,
551,EHMT2,trt_sh,1.068,-0.813,1.068,14,8,6,33,
552,MIF,trt_sh,1.068,0.871,1.068,13,10,3,24,
553,ADAM10,trt_sh,1.068,-0.665,1.068,18,10,8,42,
554,fiacitabine,trt_cp,1.068,-0.733,1.068,21,12,9,42,DNA synthesis inhibitor
555,eugenol,trt_cp,1.068,-0.81,1.068,30,17,13,57,Androgen receptor antagonist
556,BRD-K21614065,trt_cp,1.067,0.758,1.067,34,27,7,72,
557,SA-1472542,trt_cp,1.067,-0.24,1.067,11,7,4,18,
558,SRRM1,trt_sh,1.067,0.62,1.067,14,12,2,42,
559,sulindac,trt_cp,1.067,-0.858,1.067,13,7,6,42,Cyclooxygenase inhibitor
560,empagliflozin,trt_cp,1.067,0.875,1.067,17,16,1,42,sodium/glucose cotransporter inhibitor
561,NR2C1,trt_sh,1.067,-0.721,1.067,19,10,9,33,
562,beclomethasone-dipropionate,trt_cp,1.067,0.827,1.067,36,28,8,72,Immunosuppressant|Glucocorticoid receptor agonist
563,KTN1,trt_sh,1.067,-0.193,1.067,26,17,9,66,
564,tolcapone,trt_cp,1.067,-0.923,1.067,20,11,9,59,Catechol O methyltransferase inhibitor
565,puromycin,trt_cp,1.066,0.781,1.066,20,17,3,43,Protein synthesis inhibitor
566,IL7R,trt_sh,1.066,-0.631,1.066,17,10,7,27,
567,EP300,trt_sh,1.066,-0.737,1.066,49,28,21,124,
568,dalcetrapib,trt_cp,1.066,0.419,1.066,28,19,9,58,Cholesterylester transfer protein inhibitor
569,devazepide,trt_cp,1.065,0.592,1.065,10,7,3,19,CCK receptor antagonist
570,TRAF6,trt_sh,1.065,-0.814,1.065,19,11,8,35,
571,NVP-TAE226,trt_cp,1.065,0.708,1.065,39,28,11,130,protein tyrosine kinase inhibitor
572,GPR137,trt_sh,1.065,0.606,1.065,20,14,6,30,
573,idebenone,trt_cp,1.064,0.72,1.064,30,23,7,57,Calcium channel modulator
574,ritanserin,trt_cp,1.064,-0.283,1.064,11,7,4,23,Serotonin receptor antagonist
575,lacitol,trt_cp,1.063,0.61,1.063,14,10,4,42,laxative
576,radicicol,trt_cp,1.063,0.621,1.063,128,90,38,315,HSP inhibitor
577,balicatib,trt_cp,1.062,-0.822,1.062,19,10,9,42,cathepsin inhibitor
578,indobufen,trt_cp,1.062,-0.793,1.062,21,11,10,42,"cyclooxygenase inhibitor, platelet aggregation inhibitor"
579,TOP2B,trt_sh,1.062,-0.655,1.062,12,7,5,24,
580,OTX2,trt_sh,1.062,0.672,1.062,17,12,5,24,
581,tiludronate,trt_cp,1.061,0.103,1.061,21,14,7,42,"bone resorption inhibitor, osteoclast inhibitor"
582,ambroxol,trt_cp,1.061,-0.835,1.061,30,15,15,68,Sodium channel blocker
583,eperezolid,trt_cp,1.061,0.184,1.061,18,12,6,42,bacterial 30S ribosomal subunit inhibitor
584,ZNF607,trt_sh,1.061,-0.887,1.061,13,6,7,27,
585,PPP4R1,trt_sh,1.061,0.645,1.061,16,11,5,36,
586,baricitinib,trt_cp,1.06,0.807,1.06,23,16,7,42,JAK inhibitor
587,ZNF576,trt_sh,1.06,0.844,1.06,11,9,2,27,
588,BRD8,trt_sh,1.06,0.847,1.06,15,12,3,27,
589,BRD-K21918725,trt_cp,1.059,-0.532,1.059,10,6,4,28,
590,STK19,trt_sh,1.059,-0.722,1.059,22,13,9,43,
591,levobunolol,trt_cp,1.059,-0.709,1.059,14,8,6,46,Adrenergic receptor antagonist
592,TIMM50,trt_sh,1.059,-0.472,1.059,17,11,6,27,
593,IGFBP3,trt_sh,1.059,0.804,1.059,10,7,3,24,
594,HAT1,trt_sh,1.059,0.06,1.059,18,12,6,43,
595,evodiamine,trt_cp,1.058,-0.637,1.058,21,13,8,59,ATPase inhibitor|TRPV agonist
596,EIF3H,trt_sh,1.058,0.944,1.058,10,9,1,27,
597,RITA,trt_cp,1.058,-0.822,1.058,27,16,11,58,MDM inhibitor
598,blonanserin,trt_cp,1.058,0.855,1.058,14,12,2,42,"dopamine receptor antagonist, serotonin receptor antagonist"
599,ALAS1,trt_sh,1.058,0.782,1.058,22,17,5,66,
600,LANCL1,trt_sh,1.058,-0.875,1.058,17,8,9,27,
601,TAF5L,trt_sh,1.058,-0.339,1.058,14,9,5,27,
602,piracetam,trt_cp,1.057,0.5,1.057,25,17,8,46,Acetylcholine receptor agonist
603,terbinafine,trt_cp,1.057,-0.729,1.057,27,13,14,64,Fungal squalene epoxidase inhibitor
604,AMG-837,trt_cp,1.057,-0.3,1.057,17,11,6,42,free fatty acid receptor agonist
605,ACVR1,trt_sh,1.057,-0.707,1.057,17,9,8,32,
606,vanoxerine,trt_cp,1.057,0.35,1.057,34,23,11,84,Dopamine uptake inhibitor
607,NF2,trt_sh,1.057,0.574,1.057,13,9,4,27,
608,ARNT,trt_sh,1.057,-0.891,1.057,15,6,9,33,
609,CAST,trt_sh,1.057,-0.929,1.057,20,10,10,36,
610,RIOK3,trt_sh,1.057,-0.64,1.057,44,28,16,114,
611,AKAP17A,trt_sh,1.057,0.678,1.057,10,7,3,24,
612,caffeine,trt_cp,1.057,0.591,1.057,32,22,10,75,Adenosine receptor antagonist|Phosphodiesterase inhibitor
613,fenobam,trt_cp,1.056,-0.807,1.056,32,19,13,67,Glutamate receptor antagonist
614,PRLR,trt_sh,1.056,0.855,1.056,10,8,2,27,
615,tanespimycin,trt_cp,1.056,0.761,1.056,105,79,26,257,HSP inhibitor
616,BNIP3,trt_sh,1.056,-0.386,1.056,14,9,5,42,
617,BRD-K42541148,trt_cp,1.056,0.287,1.056,12,8,4,18,
618,CTSL2,trt_sh,1.056,0.823,1.056,14,10,4,33,
619,VKORC1,trt_sh,1.055,0.596,1.055,19,13,6,33,
620,LYRM1,trt_sh,1.055,0.396,1.055,25,17,8,43,
621,isosorbide-mononitrate,trt_cp,1.055,-0.771,1.055,15,9,6,42,nitric oxide stimulant
622,KDM5B,trt_sh,1.055,0.701,1.055,33,23,10,74,
623,EBF1,trt_sh,1.054,0.621,1.054,16,12,4,34,
624,TNFSF11,trt_lig,1.054,0.929,1.054,12,10,2,19,
625,BRD-K26510616,trt_cp,1.054,0.626,1.054,30,22,8,96,
626,AT1-SHH-29,trt_cp,1.054,0.636,1.054,41,28,13,101,
627,PSMB8,trt_sh,1.054,0.754,1.054,13,10,3,24,
628,ACSL3,trt_sh,1.054,-0.83,1.054,13,8,5,27,
629,ATP5H,trt_sh,1.054,0.889,1.054,10,9,1,27,
630,TWIST1,trt_sh,1.054,-0.929,1.054,16,10,6,32,
631,felodipine,trt_cp,1.054,0.787,1.054,34,26,8,65,Calcium channel blocker
632,ATP6V0B,trt_sh,1.053,0.676,1.053,22,16,6,76,
633,gallopamil,trt_cp,1.053,0.787,1.053,19,16,3,42,L-type calcium channel blocker
634,RARRES1,trt_sh,1.053,0.876,1.053,11,9,2,27,
635,aliskiren,trt_cp,1.053,-0.55,1.053,30,19,11,65,Antihypertensive agent|Renin inhibitor|Peptidase inhibitor|Protease inhibitor
636,AC-55649,trt_cp,1.053,0.688,1.053,25,19,6,59,Retinoid receptor agonist
637,HMOX1,trt_sh,1.052,0.883,1.052,14,11,3,33,
638,ramatroban,trt_cp,1.052,0.242,1.052,18,12,6,42,prostanoid receptor antagonist
639,ciprofloxacin,trt_cp,1.052,-0.885,1.052,18,11,7,45,Bacterial DNA gyrase inhibitor
640,lomitapide,trt_cp,1.052,0.052,1.052,18,12,6,42,microsomal trigylceride transfer protein inhibitor
641,SF1,trt_sh,1.052,0.579,1.052,16,11,5,27,
642,KU-0063794,trt_cp,1.052,0.114,1.052,27,18,9,59,MTOR inhibitor
643,sufentanil,trt_cp,1.052,0.177,1.052,15,10,5,42,
644,CALML6,trt_sh,1.052,0.776,1.052,18,13,5,27,
645,doxazosin,trt_cp,1.052,0.467,1.052,22,15,7,57,Adrenergic receptor antagonist
646,BRD-K59488055,trt_cp,1.051,-0.817,1.051,11,6,5,17,
647,FZD3,trt_sh,1.051,0.706,1.051,15,11,4,27,
648,LGALS1,trt_sh,1.051,0.884,1.051,12,9,3,27,
649,tropisetron,trt_cp,1.051,0.194,1.051,27,18,9,49,Serotonin receptor antagonist
650,racecadotril,trt_cp,1.05,0.729,1.05,25,20,5,76,Enkephalinase inhibitor
651,DUSP14,trt_sh,1.05,0.629,1.05,32,22,10,72,
652,terazosin,trt_cp,1.049,-0.342,1.049,11,7,4,28,Adrenergic receptor antagonist
653,LYPLA1,trt_sh,1.049,0.883,1.049,38,30,8,75,
654,POLG2,trt_sh,1.049,0.812,1.049,16,12,4,50,
655,palomid-529,trt_cp,1.049,0.676,1.049,22,16,6,42,"AKT inhibitor, mTOR inhibitor"
656,RPA2,trt_sh,1.049,0.602,1.049,23,16,7,69,
657,milacemide,trt_cp,1.048,0.676,1.048,18,14,4,42,monoamine oxidase inhibitor
658,IER3,trt_sh,1.048,-0.749,1.048,15,9,6,39,
659,sotrastaurin,trt_cp,1.048,-0.18,1.048,20,13,7,57,PKC inhibitor
660,PAPSS1,trt_sh,1.048,-0.211,1.048,14,9,5,31,
661,ZNF202,trt_sh,1.048,-0.666,1.048,12,6,6,24,
662,HADHB,trt_sh,1.048,0.594,1.048,30,21,9,69,
663,fisetinidol,trt_cp,1.048,-0.836,1.048,10,6,4,15,
664,CDK2,trt_sh,1.047,0.669,1.047,101,71,30,202,
665,GATAD2A,trt_sh,1.047,-0.726,1.047,13,8,5,27,
666,FPL-64176,trt_cp,1.047,-0.736,1.047,37,22,15,76,Calcium channel activator
667,LEPREL1,trt_sh,1.047,0.883,1.047,13,12,1,24,
668,RAB31,trt_sh,1.047,0.748,1.047,14,10,4,33,
669,"3,3'-diindolylmethane",trt_cp,1.046,0.69,1.046,29,21,8,77,"CHK inhibitor|Cytochrome P450 activator|Indoleamine 2,3-dioxygenase inhibitor"
670,tiagabine,trt_cp,1.046,0.015,1.046,21,14,7,53,GABA uptake inhibitor
671,imiloxan,trt_cp,1.046,-0.969,1.046,32,15,17,57,Adrenergic receptor antagonist
672,HIC2,trt_sh,1.046,-0.457,1.046,11,7,4,27,
673,tomelukast,trt_cp,1.046,-0.811,1.046,31,19,12,74,Leukotriene receptor antagonist
674,marimastat,trt_cp,1.046,0.472,1.046,19,13,6,42,matrix metalloprotease inhibitor
675,ABCB6,trt_sh,1.046,0.092,1.046,30,20,10,69,
676,PSMD9,trt_oe,1.046,0.819,1.046,11,8,3,17,
677,EPO,trt_sh,1.046,0.881,1.046,11,9,2,27,
678,SHMT2,trt_sh,1.046,0.721,1.046,15,12,3,30,
679,TIRAP,trt_sh,1.046,-0.217,1.046,11,7,4,27,
680,DGCR14,trt_sh,1.046,0.127,1.046,15,10,5,27,
681,atovaquone,trt_cp,1.045,0.144,1.045,30,20,10,61,Mitochondrial electron transport inhibitor
682,SOX3,trt_sh,1.045,0.876,1.045,10,7,3,24,
683,SOX5,trt_sh,1.045,-0.813,1.045,12,7,5,27,
684,emetine,trt_cp,1.045,-0.752,1.045,55,33,22,141,Protein synthesis inhibitor
685,NOTCH2NL,trt_sh,1.045,0.603,1.045,11,8,3,27,
686,BRD-K64970062,trt_cp,1.044,0.789,1.044,25,19,6,59,
687,oligomycin-a,trt_cp,1.044,-0.729,1.044,33,21,12,82,ATP synthase inhibitor|ATPase inhibitor
688,ACTR3,trt_sh,1.044,-0.869,1.044,15,8,7,27,
689,BRD-K70771662,trt_cp,1.044,0.764,1.044,14,10,4,30,
690,hyoscyamine,trt_cp,1.044,0.729,1.044,18,13,5,37,Acetylcholine receptor antagonist
691,L-689560,trt_cp,1.044,-0.817,1.044,17,10,7,38,Glutamate receptor antagonist
